"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
18047,288.16,721.61,329.67,399.27,1738.71
18051,289.38,720.39,330.89,399.27,1739.93
18055,288.16,720.39,329.67,399.27,1737.49
18059,288.16,721.61,329.67,400.49,1739.93
18063,289.38,720.39,330.89,402.93,1743.59
18067,290.6,717.95,328.45,402.93,1739.93
18071,293.04,724.05,328.45,407.81,1753.35
18075,286.94,715.51,326.01,396.83,1725.29
18079,289.38,713.06,322.34,400.49,1725.27
18083,283.27,713.06,326.01,394.38,1716.72
18087,284.49,715.51,327.23,395.6,1722.83
18091,280.83,711.84,326.01,393.16,1711.84
18095,288.16,716.73,329.67,400.49,1735.05
18099,296.7,719.17,328.45,411.48,1755.8
18103,295.48,716.73,323.57,410.26,1746.04
18107,290.6,725.27,333.33,401.71,1750.91
18111,289.38,719.17,329.67,402.93,1741.15
18115,286.94,717.95,329.67,402.93,1737.49
18119,288.16,720.39,330.89,401.71,1741.15
18123,288.16,717.95,329.67,402.93,1738.71
18127,289.38,720.39,329.67,401.71,1741.15
18131,288.16,722.83,329.67,400.49,1741.15
18135,288.16,720.39,329.67,399.27,1737.49
18139,286.94,720.39,330.89,400.49,1738.71
18143,286.94,720.39,329.67,401.71,1738.71
18147,286.94,721.61,329.67,400.49,1738.71
18151,289.38,719.17,329.67,401.71,1739.93
18155,289.38,720.39,329.67,401.71,1741.15
18159,288.16,720.39,329.67,401.71,1739.93
18163,289.38,720.39,330.89,401.71,1742.37
18167,288.16,720.39,328.45,400.49,1737.49
18171,288.16,720.39,329.67,401.71,1739.93
18175,288.16,720.39,328.45,401.71,1738.71
18179,289.38,719.17,328.45,401.71,1738.71
18183,289.38,720.39,328.45,400.49,1738.71
18187,289.38,720.39,329.67,400.49,1739.93
18191,288.16,720.39,329.67,401.71,1739.93
18195,288.16,720.39,329.67,400.49,1738.71
18199,288.16,720.39,329.67,400.49,1738.71
18203,286.94,721.61,330.89,400.49,1739.93
18207,286.94,720.39,330.89,399.27,1737.49
18211,288.16,720.39,330.89,399.27,1738.71
18215,288.16,721.61,330.89,399.27,1739.93
18219,289.38,720.39,330.89,400.49,1741.15
18223,289.38,721.61,329.67,401.71,1742.37
18227,288.16,720.39,329.67,401.71,1739.93
18231,286.94,721.61,330.89,400.49,1739.93
18235,286.94,721.61,330.89,399.27,1738.71
18239,286.94,721.61,329.67,399.27,1737.49
18243,288.16,721.61,330.89,399.27,1739.93
18247,288.16,720.39,329.67,399.27,1737.49
18251,289.38,720.39,330.89,401.71,1742.37
18255,288.16,719.17,330.89,401.71,1739.93
18259,286.94,721.61,329.67,400.49,1738.71
18263,288.16,721.61,329.67,399.27,1738.71
18267,286.94,721.61,330.89,399.27,1738.71
18271,286.94,721.61,330.89,399.27,1738.71
18275,286.94,721.61,329.67,399.27,1737.49
18279,288.16,721.61,330.89,399.27,1739.93
18283,286.94,721.61,330.89,399.27,1738.71
18287,286.94,720.39,329.67,399.27,1736.27
18291,288.16,721.61,330.89,399.27,1739.93
18295,286.94,724.05,330.89,399.27,1741.15
18299,288.16,722.83,329.67,399.27,1739.93
18303,286.94,721.61,329.67,400.49,1738.71
18307,288.16,721.61,330.89,399.27,1739.93
18311,286.94,721.61,330.89,399.27,1738.71
18315,288.16,722.83,329.67,400.49,1741.15
18319,288.16,721.61,329.67,401.71,1741.15
18323,289.38,719.17,328.45,402.93,1739.93
18327,288.16,719.17,329.67,402.93,1739.93
18331,288.16,720.39,328.45,402.93,1739.93
18335,288.16,719.17,328.45,401.71,1737.49
18339,288.16,719.17,329.67,404.15,1741.15
18343,286.94,720.39,329.67,402.93,1739.93
18347,288.16,719.17,330.89,401.71,1739.93
18351,288.16,719.17,329.67,402.93,1739.93
18355,288.16,720.39,329.67,402.93,1741.15
18359,289.38,719.17,330.89,401.71,1741.15
18363,289.38,720.39,330.89,401.71,1742.37
18367,289.38,717.95,329.67,401.71,1738.71
18371,289.38,719.17,330.89,402.93,1742.37
18375,289.38,719.17,329.67,401.71,1739.93
18379,289.38,720.39,329.67,401.71,1741.15
18383,288.16,719.17,329.67,401.71,1738.71
18387,286.94,720.39,330.89,400.49,1738.71
18391,289.38,719.17,329.67,401.71,1739.93
18395,289.38,719.17,329.67,401.71,1739.93
18399,289.38,717.95,329.67,402.93,1739.93
18403,288.16,717.95,329.67,402.93,1738.71
18407,289.38,719.17,329.67,401.71,1739.93
18411,289.38,720.39,329.67,401.71,1741.15
18415,289.38,719.17,329.67,401.71,1739.93
18419,289.38,720.39,330.89,400.49,1741.15
18423,288.16,720.39,329.67,401.71,1739.93
18427,289.38,720.39,330.89,400.49,1741.15
18431,289.38,720.39,330.89,402.93,1743.59
18435,289.38,719.17,329.67,402.93,1741.15
18439,289.38,719.17,329.67,401.71,1739.93
18443,289.38,719.17,329.67,402.93,1741.15
18447,289.38,720.39,329.67,401.71,1741.15
18451,290.6,721.61,329.67,401.71,1743.59
18455,288.16,722.83,330.89,399.27,1741.15
18459,289.38,721.61,330.89,400.49,1742.37
18463,289.38,721.61,330.89,400.49,1742.37
18467,288.16,722.83,330.89,400.49,1742.37
18471,289.38,722.83,330.89,398.05,1741.15
18475,289.38,722.83,329.67,400.49,1742.37
18479,288.16,722.83,330.89,400.49,1742.37
18483,288.16,720.39,330.89,400.49,1739.93
18487,289.38,721.61,329.67,400.49,1741.15
18491,286.94,720.39,329.67,400.49,1737.49
18495,289.38,720.39,329.67,400.49,1739.93
18499,289.38,720.39,329.67,401.71,1741.15
18503,289.38,720.39,329.67,400.49,1739.93
18507,289.38,720.39,329.67,401.71,1741.15
18511,288.16,721.61,329.67,400.49,1739.93
18515,288.16,721.61,329.67,400.49,1739.93
18519,286.94,721.61,330.89,399.27,1738.71
18523,288.16,721.61,329.67,400.49,1739.93
18527,288.16,721.61,329.67,399.27,1738.71
18531,288.16,721.61,330.89,399.27,1739.93
18535,288.16,721.61,330.89,400.49,1741.15
18539,288.16,721.61,330.89,399.27,1739.93
18543,286.94,721.61,330.89,399.27,1738.71
18547,288.16,720.39,330.89,399.27,1738.71
18551,286.94,721.61,330.89,401.71,1741.15
18555,288.16,721.61,330.89,399.27,1739.93
18559,288.16,721.61,330.89,399.27,1739.93
18563,288.16,721.61,330.89,400.49,1741.15
18567,288.16,721.61,330.89,401.71,1742.37
18571,288.16,721.61,330.89,399.27,1739.93
18575,288.16,721.61,330.89,400.49,1741.15
18579,288.16,720.39,330.89,399.27,1738.71
18583,288.16,720.39,330.89,400.49,1739.93
18587,288.16,720.39,330.89,401.71,1741.15
18591,288.16,720.39,330.89,401.71,1741.15
18595,288.16,721.61,330.89,400.49,1741.15
18599,288.16,720.39,330.89,399.27,1738.71
18603,289.38,720.39,330.89,400.49,1741.15
18607,288.16,721.61,329.67,399.27,1738.71
18611,288.16,721.61,330.89,400.49,1741.15
18615,288.16,721.61,330.89,400.49,1741.15
18619,288.16,721.61,330.89,399.27,1739.93
18623,286.94,721.61,330.89,400.49,1739.93
18627,290.6,715.51,328.45,406.59,1741.15
18631,288.16,717.95,329.67,402.93,1738.71
18635,289.38,717.95,328.45,402.93,1738.71
18639,289.38,719.17,328.45,402.93,1739.93
18643,289.38,717.95,330.89,402.93,1741.15
18647,289.38,717.95,328.45,404.15,1739.93
18651,289.38,717.95,328.45,402.93,1738.71
18655,289.38,716.73,329.67,404.15,1739.93
18659,289.38,717.95,329.67,404.15,1741.15
18663,289.38,717.95,328.45,404.15,1739.93
18667,289.38,716.73,329.67,404.15,1739.93
18671,289.38,719.17,329.67,404.15,1742.37
18675,290.6,717.95,328.45,404.15,1741.15
18679,289.38,719.17,329.67,402.93,1741.15
18683,289.38,716.73,329.67,401.71,1737.49
18687,289.38,719.17,330.89,399.27,1738.71
18691,288.16,720.39,330.89,400.49,1739.93
18695,288.16,722.83,330.89,398.05,1739.93
18699,289.38,717.95,329.67,404.15,1741.15
18703,289.38,719.17,328.45,402.93,1739.93
18707,289.38,720.39,328.45,402.93,1741.15
18711,289.38,719.17,329.67,402.93,1741.15
18715,289.38,719.17,329.67,402.93,1741.15
18719,288.16,719.17,328.45,404.15,1739.93
18723,289.38,717.95,328.45,404.15,1739.93
18727,288.16,720.39,330.89,399.27,1738.71
18731,290.6,717.95,327.23,405.37,1741.15
18735,291.82,716.73,326.01,405.37,1739.93
18739,290.6,716.73,328.45,406.59,1742.37
18743,291.82,716.73,328.45,405.37,1742.37
18747,290.6,716.73,328.45,405.37,1741.15
18751,289.38,719.17,329.67,401.71,1739.93
18755,289.38,717.95,328.45,404.15,1739.93
18759,289.38,717.95,328.45,404.15,1739.93
18763,289.38,716.73,328.45,402.93,1737.49
18767,289.38,716.73,328.45,404.15,1738.71
18771,289.38,716.73,329.67,404.15,1739.93
18775,289.38,716.73,329.67,404.15,1739.93
18779,288.16,721.61,330.89,401.71,1742.37
18783,288.16,720.39,330.89,401.71,1741.15
18787,286.94,720.39,329.67,401.71,1738.71
18791,286.94,721.61,330.89,399.27,1738.71
18795,288.16,721.61,329.67,400.49,1739.93
18799,286.94,721.61,330.89,400.49,1739.93
18803,288.16,720.39,330.89,400.49,1739.93
18807,288.16,721.61,329.67,399.27,1738.71
18811,286.94,721.61,330.89,400.49,1739.93
18815,289.38,721.61,330.89,399.27,1741.15
18819,289.38,721.61,330.89,401.71,1743.59
18823,289.38,721.61,330.89,400.49,1742.37
18827,288.16,721.61,330.89,400.49,1741.15
18831,288.16,721.61,330.89,402.93,1743.59
18835,289.38,719.17,330.89,401.71,1741.15
18839,289.38,719.17,329.67,402.93,1741.15
18843,289.38,717.95,330.89,401.71,1739.93
18847,289.38,721.61,330.89,400.49,1742.37
18851,289.38,721.61,330.89,399.27,1741.15
18855,288.16,720.39,330.89,399.27,1738.71
18859,289.38,721.61,330.89,400.49,1742.37
18863,288.16,721.61,330.89,399.27,1739.93
18867,288.16,721.61,329.67,399.27,1738.71
18871,288.16,721.61,330.89,399.27,1739.93
18875,289.38,721.61,329.67,398.05,1738.71
18879,289.38,721.61,330.89,399.27,1741.15
18883,288.16,721.61,330.89,399.27,1739.93
18887,286.94,721.61,329.67,399.27,1737.49
18891,288.16,722.83,330.89,398.05,1739.93
18895,289.38,721.61,329.67,399.27,1739.93
18899,289.38,721.61,330.89,399.27,1741.15
18903,288.16,721.61,330.89,399.27,1739.93
18907,288.16,720.39,330.89,400.49,1739.93
18911,289.38,721.61,330.89,400.49,1742.37
18915,289.38,721.61,330.89,400.49,1742.37
18919,289.38,721.61,330.89,398.05,1739.93
18923,288.16,721.61,329.67,399.27,1738.71
18927,288.16,721.61,329.67,399.27,1738.71
18931,288.16,721.61,330.89,399.27,1739.93
18935,286.94,722.83,330.89,399.27,1739.93
18939,288.16,721.61,329.67,400.49,1739.93
18943,288.16,721.61,329.67,400.49,1739.93
18947,289.38,720.39,328.45,401.71,1739.93
18951,288.16,720.39,329.67,400.49,1738.71
18955,289.38,721.61,329.67,400.49,1741.15
18959,288.16,721.61,329.67,401.71,1741.15
18963,289.38,720.39,329.67,401.71,1741.15
18967,288.16,720.39,329.67,401.71,1739.93
18971,289.38,720.39,329.67,400.49,1739.93
18975,288.16,720.39,328.45,401.71,1738.71
18979,286.94,725.27,330.89,396.83,1739.93
18983,289.38,721.61,329.67,400.49,1741.15
18987,289.38,720.39,328.45,400.49,1738.71
18991,288.16,721.61,328.45,400.49,1738.71
18995,289.38,720.39,328.45,399.27,1737.49
18999,286.94,720.39,330.89,399.27,1737.49
19003,288.16,720.39,330.89,400.49,1739.93
19007,288.16,720.39,330.89,399.27,1738.71
19011,286.94,720.39,330.89,399.27,1737.49
19015,288.16,721.61,329.67,398.05,1737.49
19019,288.16,722.83,330.89,398.05,1739.93
19023,288.16,720.39,330.89,399.27,1738.71
19027,288.16,720.39,329.67,400.49,1738.71
19031,286.94,720.39,330.89,400.49,1738.71
19035,288.16,721.61,330.89,400.49,1741.15
19039,288.16,720.39,330.89,400.49,1739.93
19043,286.94,721.61,329.67,399.27,1737.49
19047,286.94,721.61,330.89,399.27,1738.71
19051,288.16,720.39,329.67,400.49,1738.71
19055,288.16,721.61,330.89,399.27,1739.93
19059,286.94,721.61,330.89,400.49,1739.93
19063,288.16,721.61,330.89,401.71,1742.37
19067,288.16,720.39,330.89,400.49,1739.93
19071,288.16,720.39,330.89,400.49,1739.93
19075,289.38,719.17,330.89,400.49,1739.93
19079,286.94,720.39,330.89,399.27,1737.49
19083,288.16,720.39,329.67,400.49,1738.71
19087,288.16,720.39,330.89,400.49,1739.93
19091,288.16,720.39,329.67,399.27,1737.49
19095,288.16,720.39,329.67,400.49,1738.71
19099,288.16,721.61,329.67,399.27,1738.71
19103,288.16,720.39,329.67,399.27,1737.49
19107,288.16,720.39,329.67,400.49,1738.71
19111,288.16,720.39,330.89,401.71,1741.15
19115,289.38,720.39,330.89,401.71,1742.37
19119,288.16,720.39,329.67,400.49,1738.71
19123,289.38,719.17,329.67,401.71,1739.93
19127,289.38,717.95,329.67,402.93,1739.93
19131,289.38,719.17,329.67,402.93,1741.15
19135,289.38,719.17,329.67,401.71,1739.93
19139,289.38,720.39,329.67,401.71,1741.15
19143,289.38,720.39,329.67,401.71,1741.15
19147,289.38,720.39,330.89,400.49,1741.15
19151,288.16,720.39,330.89,400.49,1739.93
19155,286.94,720.39,330.89,401.71,1739.93
19159,289.38,720.39,329.67,401.71,1741.15
19163,289.38,719.17,330.89,401.71,1741.15
19167,288.16,720.39,330.89,401.71,1741.15
19171,288.16,721.61,329.67,400.49,1739.93
19175,288.16,721.61,329.67,400.49,1739.93
19179,288.16,721.61,329.67,400.49,1739.93
19183,288.16,721.61,330.89,399.27,1739.93
19187,288.16,720.39,329.67,400.49,1738.71
19191,289.38,721.61,329.67,401.71,1742.37
19195,288.16,719.17,329.67,400.49,1737.49
19199,288.16,719.17,329.67,401.71,1738.71
19203,288.16,720.39,329.67,400.49,1738.71
19207,288.16,720.39,330.89,401.71,1741.15
19211,288.16,720.39,329.67,401.71,1739.93
19215,288.16,720.39,329.67,400.49,1738.71
19219,289.38,720.39,330.89,399.27,1739.93
19223,288.16,720.39,329.67,399.27,1737.49
19227,286.94,720.39,330.89,400.49,1738.71
19231,288.16,721.61,329.67,400.49,1739.93
19235,288.16,720.39,330.89,400.49,1739.93
19239,288.16,721.61,330.89,399.27,1739.93
19243,288.16,721.61,330.89,399.27,1739.93
19247,288.16,721.61,329.67,399.27,1738.71
19251,288.16,721.61,330.89,399.27,1739.93
19255,288.16,721.61,330.89,399.27,1739.93
19259,288.16,721.61,329.67,399.27,1738.71
19263,288.16,721.61,329.67,399.27,1738.71
19267,288.16,720.39,329.67,399.27,1737.49
19271,286.94,720.39,329.67,399.27,1736.27
19275,288.16,721.61,329.67,398.05,1737.49
19279,288.16,720.39,330.89,399.27,1738.71
19283,288.16,720.39,329.67,399.27,1737.49
19287,286.94,721.61,330.89,399.27,1738.71
19291,288.16,720.39,329.67,399.27,1737.49
19295,288.16,721.61,330.89,399.27,1739.93
19299,288.16,720.39,329.67,399.27,1737.49
19303,286.94,720.39,330.89,399.27,1737.49
19307,286.94,721.61,330.89,399.27,1738.71
19311,288.16,721.61,330.89,399.27,1739.93
19315,288.16,721.61,330.89,399.27,1739.93
19319,288.16,720.39,330.89,399.27,1738.71
19323,288.16,720.39,329.67,399.27,1737.49
19327,288.16,721.61,330.89,399.27,1739.93
19331,288.16,721.61,329.67,399.27,1738.71
19335,286.94,721.61,330.89,399.27,1738.71
19339,288.16,720.39,329.67,399.27,1737.49
19343,289.38,721.61,330.89,399.27,1741.15
19347,288.16,720.39,332.11,398.05,1738.71
19351,288.16,721.61,330.89,399.27,1739.93
19355,286.94,721.61,330.89,399.27,1738.71
19359,288.16,721.61,330.89,399.27,1739.93
19363,286.94,721.61,330.89,400.49,1739.93
19367,288.16,721.61,330.89,400.49,1741.15
19371,288.16,720.39,330.89,400.49,1739.93
19375,288.16,721.61,330.89,400.49,1741.15
19379,288.16,721.61,329.67,400.49,1739.93
19383,289.38,721.61,330.89,399.27,1741.15
19387,288.16,721.61,330.89,399.27,1739.93
19391,288.16,720.39,330.89,399.27,1738.71
19395,289.38,721.61,330.89,399.27,1741.15
19399,288.16,721.61,329.67,400.49,1739.93
19403,288.16,721.61,329.67,399.27,1738.71
19407,289.38,721.61,329.67,399.27,1739.93
19411,288.16,720.39,330.89,399.27,1738.71
19415,288.16,721.61,330.89,399.27,1739.93
19419,288.16,720.39,330.89,399.27,1738.71
19423,289.38,720.39,330.89,399.27,1739.93
19427,289.38,720.39,329.67,400.49,1739.93
19431,288.16,720.39,329.67,399.27,1737.49
19435,289.38,720.39,330.89,399.27,1739.93
19439,289.38,721.61,329.67,400.49,1741.15
19443,288.16,720.39,329.67,400.49,1738.71
19447,289.38,721.61,330.89,400.49,1742.37
19451,288.16,720.39,330.89,400.49,1739.93
19455,288.16,720.39,330.89,399.27,1738.71
19459,288.16,721.61,330.89,400.49,1741.15
19463,289.38,720.39,330.89,399.27,1739.93
19467,289.38,717.95,329.67,402.93,1739.93
19471,289.38,721.61,330.89,400.49,1742.37
19475,289.38,721.61,329.67,400.49,1741.15
19479,286.94,724.05,332.11,398.05,1741.15
19483,286.94,722.83,332.11,398.05,1739.93
19487,286.94,722.83,333.33,398.05,1741.15
19491,285.71,724.05,332.11,398.05,1739.92
19495,286.94,721.61,329.67,399.27,1737.49
19499,284.49,725.27,335.78,395.6,1741.14
19503,288.16,721.61,329.67,399.27,1738.71
19507,285.71,726.5,334.55,389.5,1736.26
19511,289.38,724.05,329.67,399.27,1742.37
19515,284.49,715.51,328.45,399.27,1727.72
19519,286.94,716.73,328.45,399.27,1731.39
19523,284.49,716.73,330.89,400.49,1732.6
19527,284.49,716.73,330.89,399.27,1731.38
19531,285.71,716.73,329.67,398.05,1730.16
19535,286.94,717.95,327.23,399.27,1731.39
19539,286.94,720.39,328.45,396.83,1732.61
19543,289.38,710.62,322.34,404.15,1726.49
19547,289.38,717.95,328.45,399.27,1735.05
19551,286.94,722.83,333.33,396.83,1739.93
19555,288.16,717.95,328.45,398.05,1732.61
19559,290.6,720.39,334.55,398.05,1743.59
19563,285.71,725.27,333.33,396.83,1741.14
19567,286.94,720.39,335.78,411.48,1754.59
19571,289.38,717.95,322.34,389.5,1719.17
19575,293.04,719.17,324.79,400.49,1737.49
19579,285.71,715.51,332.11,402.93,1736.26
19583,288.16,720.39,329.67,401.71,1739.93
19587,286.94,721.61,330.89,401.71,1741.15
19591,286.94,720.39,330.89,400.49,1738.71
19595,286.94,721.61,330.89,400.49,1739.93
19599,286.94,721.61,330.89,399.27,1738.71
19603,288.16,720.39,330.89,402.93,1742.37
19607,288.16,720.39,332.11,401.71,1742.37
19611,286.94,721.61,330.89,400.49,1739.93
19615,288.16,721.61,329.67,400.49,1739.93
19619,288.16,720.39,329.67,400.49,1738.71
19623,288.16,720.39,329.67,400.49,1738.71
19627,286.94,720.39,329.67,400.49,1737.49
19631,286.94,720.39,329.67,400.49,1737.49
19635,288.16,720.39,330.89,400.49,1739.93
19639,286.94,720.39,329.67,401.71,1738.71
19643,288.16,720.39,329.67,400.49,1738.71
19647,288.16,720.39,330.89,400.49,1739.93
19651,288.16,721.61,330.89,400.49,1741.15
19655,288.16,721.61,330.89,400.49,1741.15
19659,288.16,721.61,329.67,401.71,1741.15
19663,286.94,720.39,330.89,400.49,1738.71
19667,286.94,721.61,330.89,400.49,1739.93
19671,288.16,720.39,330.89,400.49,1739.93
19675,288.16,720.39,330.89,400.49,1739.93
19679,286.94,721.61,330.89,400.49,1739.93
19683,288.16,721.61,330.89,400.49,1741.15
19687,286.94,721.61,330.89,400.49,1739.93
19691,288.16,720.39,330.89,400.49,1739.93
19695,286.94,720.39,330.89,399.27,1737.49
19699,286.94,721.61,330.89,399.27,1738.71
19703,288.16,721.61,330.89,400.49,1741.15
19707,288.16,720.39,330.89,400.49,1739.93
19711,286.94,721.61,329.67,400.49,1738.71
19715,286.94,720.39,330.89,400.49,1738.71
19719,288.16,721.61,330.89,400.49,1741.15
19723,286.94,721.61,329.67,400.49,1738.71
19727,286.94,720.39,330.89,400.49,1738.71
19731,288.16,720.39,330.89,399.27,1738.71
19735,286.94,720.39,329.67,400.49,1737.49
19739,288.16,720.39,330.89,401.71,1741.15
19743,288.16,721.61,330.89,400.49,1741.15
19747,288.16,720.39,330.89,399.27,1738.71
19751,288.16,721.61,330.89,400.49,1741.15
19755,288.16,721.61,330.89,399.27,1739.93
19759,288.16,721.61,330.89,399.27,1739.93
19763,286.94,721.61,329.67,400.49,1738.71
19767,288.16,721.61,329.67,401.71,1741.15
19771,286.94,720.39,330.89,400.49,1738.71
19775,288.16,721.61,330.89,399.27,1739.93
19779,286.94,721.61,329.67,400.49,1738.71
19783,286.94,721.61,330.89,401.71,1741.15
19787,286.94,721.61,330.89,400.49,1739.93
19791,286.94,721.61,330.89,400.49,1739.93
19795,286.94,721.61,330.89,400.49,1739.93
19799,286.94,721.61,329.67,400.49,1738.71
19803,286.94,721.61,329.67,399.27,1737.49
19807,286.94,721.61,330.89,400.49,1739.93
19811,286.94,721.61,330.89,400.49,1739.93
19815,286.94,721.61,330.89,400.49,1739.93
19819,286.94,721.61,330.89,399.27,1738.71
19823,288.16,721.61,330.89,401.71,1742.37
19827,286.94,720.39,329.67,400.49,1737.49
19831,286.94,724.05,332.11,399.27,1742.37
19835,286.94,720.39,329.67,401.71,1738.71
19839,286.94,721.61,330.89,401.71,1741.15
19843,288.16,720.39,329.67,401.71,1739.93
19847,286.94,721.61,329.67,400.49,1738.71
19851,288.16,720.39,329.67,400.49,1738.71
19855,288.16,721.61,330.89,400.49,1741.15
19859,289.38,721.61,330.89,401.71,1743.59
19863,288.16,720.39,330.89,401.71,1741.15
19867,288.16,720.39,330.89,400.49,1739.93
19871,288.16,721.61,332.11,401.71,1743.59
19875,288.16,721.61,330.89,401.71,1742.37
19879,286.94,721.61,330.89,400.49,1739.93
19883,288.16,722.83,332.11,399.27,1742.37
19887,288.16,720.39,329.67,400.49,1738.71
19891,288.16,721.61,329.67,401.71,1741.15
19895,288.16,721.61,330.89,400.49,1741.15
19899,288.16,721.61,330.89,401.71,1742.37
19903,288.16,721.61,330.89,400.49,1741.15
19907,286.94,720.39,330.89,400.49,1738.71
19911,286.94,721.61,330.89,400.49,1739.93
19915,288.16,721.61,330.89,400.49,1741.15
19919,286.94,721.61,330.89,401.71,1741.15
19923,288.16,721.61,329.67,400.49,1739.93
19927,288.16,720.39,330.89,400.49,1739.93
19931,286.94,721.61,330.89,401.71,1741.15
19935,286.94,721.61,330.89,400.49,1739.93
19939,286.94,720.39,330.89,400.49,1738.71
19943,286.94,721.61,330.89,401.71,1741.15
19947,288.16,720.39,329.67,400.49,1738.71
19951,286.94,721.61,329.67,400.49,1738.71
19955,286.94,720.39,330.89,400.49,1738.71
19959,286.94,721.61,330.89,400.49,1739.93
19963,286.94,720.39,330.89,401.71,1739.93
19967,286.94,721.61,330.89,400.49,1739.93
19971,286.94,722.83,330.89,399.27,1739.93
19975,286.94,721.61,330.89,399.27,1738.71
19979,286.94,721.61,330.89,400.49,1739.93
19983,286.94,721.61,329.67,400.49,1738.71
19987,288.16,721.61,329.67,400.49,1739.93
19991,286.94,721.61,329.67,400.49,1738.71
19995,286.94,721.61,330.89,399.27,1738.71
19999,286.94,721.61,330.89,399.27,1738.71
20001,286.94,721.61,330.89,399.27,1738.71
20005,286.94,721.61,330.89,400.49,1739.93
20009,286.94,720.39,330.89,400.49,1738.71
20013,286.94,721.61,332.11,400.49,1741.15
