"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)","Latest: Force 3 (N)","Latest: Force 4 (N)","Latest: Total Force (N)"
5339,285.71,703.3,307.69,387.06,1683.76
5340,285.71,703.3,306.47,388.28,1683.76
5341,284.49,703.3,306.47,389.5,1683.76
5342,285.71,702.08,306.47,387.06,1681.32
5343,285.71,702.08,306.47,387.06,1681.32
5344,284.49,703.3,306.47,387.06,1681.32
5345,285.71,700.85,306.47,390.72,1683.75
5346,286.94,702.08,306.47,389.5,1684.99
5347,285.71,703.3,307.69,390.72,1687.42
5348,285.71,703.3,306.47,389.5,1684.98
5349,285.71,700.85,305.25,388.28,1680.09
5350,285.71,702.08,307.69,389.5,1684.98
5351,285.71,704.52,306.47,389.5,1686.2
5352,285.71,702.08,306.47,391.94,1686.2
5353,285.71,703.3,306.47,390.72,1686.2
5354,286.94,702.08,306.47,389.5,1684.99
5355,285.71,700.85,306.47,389.5,1682.53
5356,286.94,702.08,305.25,389.5,1683.77
5357,286.94,702.08,306.47,389.5,1684.99
5358,285.71,702.08,305.25,390.72,1683.76
5359,285.71,700.85,305.25,391.94,1683.75
5360,285.71,703.3,306.47,389.5,1684.98
5361,285.71,702.08,306.47,390.72,1684.98
5362,285.71,702.08,306.47,389.5,1683.76
5363,285.71,702.08,306.47,387.06,1681.32
5364,285.71,703.3,306.47,391.94,1687.42
5365,285.71,702.08,306.47,391.94,1686.2
5366,285.71,702.08,306.47,389.5,1683.76
5367,285.71,702.08,306.47,389.5,1683.76
5368,285.71,702.08,306.47,389.5,1683.76
5369,285.71,702.08,306.47,388.28,1682.54
5370,286.94,702.08,306.47,389.5,1684.99
5371,285.71,702.08,305.25,390.72,1683.76
5372,285.71,702.08,306.47,390.72,1684.98
5373,285.71,700.85,306.47,389.5,1682.53
5374,285.71,702.08,306.47,389.5,1683.76
5375,285.71,703.3,306.47,390.72,1686.2
5376,285.71,700.85,306.47,390.72,1683.75
5377,285.71,702.08,306.47,389.5,1683.76
5378,285.71,703.3,307.69,390.72,1687.42
5379,285.71,702.08,306.47,389.5,1683.76
5380,285.71,703.3,307.69,389.5,1686.2
5381,285.71,703.3,307.69,388.28,1684.98
5382,285.71,702.08,306.47,390.72,1684.98
5383,285.71,702.08,306.47,389.5,1683.76
5384,285.71,702.08,307.69,391.94,1687.42
5385,285.71,702.08,306.47,389.5,1683.76
5386,285.71,702.08,306.47,389.5,1683.76
5387,286.94,702.08,306.47,388.28,1683.77
5388,285.71,703.3,305.25,389.5,1683.76
5389,285.71,703.3,306.47,390.72,1686.2
5390,286.94,702.08,307.69,389.5,1686.21
5391,285.71,703.3,306.47,389.5,1684.98
5392,285.71,703.3,306.47,389.5,1684.98
5393,285.71,703.3,307.69,388.28,1684.98
5394,286.94,702.08,306.47,389.5,1684.99
5395,284.49,703.3,306.47,391.94,1686.2
5396,286.94,702.08,306.47,389.5,1684.99
5397,285.71,700.85,306.47,389.5,1682.53
5398,284.49,703.3,306.47,388.28,1682.54
5399,285.71,703.3,306.47,390.72,1686.2
5400,285.71,703.3,307.69,389.5,1686.2
5401,285.71,703.3,306.47,390.72,1686.2
5402,285.71,703.3,306.47,390.72,1686.2
5403,285.71,700.85,306.47,389.5,1682.53
5404,285.71,703.3,306.47,390.72,1686.2
5405,285.71,703.3,306.47,389.5,1684.98
5406,285.71,702.08,306.47,389.5,1683.76
5407,286.94,702.08,306.47,389.5,1684.99
5408,285.71,704.52,306.47,390.72,1687.42
5409,285.71,702.08,306.47,390.72,1684.98
5410,284.49,702.08,306.47,390.72,1683.76
5411,285.71,704.52,306.47,389.5,1686.2
5412,285.71,702.08,306.47,390.72,1684.98
5413,285.71,703.3,306.47,390.72,1686.2
5414,285.71,703.3,306.47,390.72,1686.2
5415,285.71,703.3,307.69,390.72,1687.42
5416,286.94,700.85,306.47,390.72,1684.98
5417,286.94,703.3,306.47,389.5,1686.21
5418,286.94,704.52,307.69,389.5,1688.65
5419,285.71,703.3,305.25,390.72,1684.98
5420,286.94,702.08,306.47,390.72,1686.21
5421,286.94,703.3,307.69,389.5,1687.43
5422,284.49,702.08,306.47,390.72,1683.76
5423,285.71,702.08,306.47,389.5,1683.76
5424,286.94,702.08,306.47,389.5,1684.99
5425,285.71,702.08,305.25,390.72,1683.76
5426,285.71,703.3,306.47,391.94,1687.42
5427,286.94,703.3,306.47,390.72,1687.43
5428,285.71,703.3,306.47,390.72,1686.2
5429,285.71,703.3,306.47,389.5,1684.98
5430,286.94,703.3,306.47,389.5,1686.21
5431,286.94,703.3,306.47,389.5,1686.21
5432,285.71,703.3,306.47,390.72,1686.2
5433,286.94,702.08,306.47,390.72,1686.21
5434,286.94,702.08,306.47,390.72,1686.21
5435,285.71,703.3,306.47,390.72,1686.2
5436,286.94,700.85,306.47,390.72,1684.98
5437,286.94,702.08,306.47,390.72,1686.21
5438,285.71,703.3,307.69,391.94,1688.64
5439,285.71,703.3,306.47,390.72,1686.2
5440,286.94,702.08,305.25,390.72,1684.99
5441,285.71,703.3,307.69,389.5,1686.2
5442,285.71,703.3,307.69,390.72,1687.42
5443,285.71,703.3,306.47,390.72,1686.2
5444,285.71,703.3,307.69,389.5,1686.2
5445,285.71,704.52,306.47,390.72,1687.42
5446,286.94,703.3,306.47,390.72,1687.43
5447,286.94,703.3,306.47,389.5,1686.21
5448,286.94,703.3,307.69,388.28,1686.21
5449,285.71,704.52,306.47,391.94,1688.64
5450,285.71,702.08,306.47,391.94,1686.2
5451,286.94,702.08,306.47,390.72,1686.21
5452,285.71,704.52,306.47,390.72,1687.42
5453,284.49,703.3,306.47,390.72,1684.98
5454,285.71,703.3,307.69,388.28,1684.98
5455,284.49,704.52,306.47,389.5,1684.98
5456,285.71,704.52,306.47,390.72,1687.42
5457,286.94,704.52,306.47,389.5,1687.43
5458,286.94,703.3,306.47,390.72,1687.43
5459,285.71,705.74,306.47,389.5,1687.42
5460,286.94,704.52,306.47,388.28,1686.21
5461,286.94,704.52,306.47,389.5,1687.43
5462,286.94,704.52,307.69,389.5,1688.65
5463,285.71,702.08,307.69,389.5,1684.98
5464,285.71,704.52,306.47,389.5,1686.2
5465,285.71,705.74,307.69,389.5,1688.64
5466,285.71,705.74,307.69,389.5,1688.64
5467,285.71,704.52,306.47,389.5,1686.2
5468,285.71,704.52,307.69,388.28,1686.2
5469,285.71,704.52,306.47,389.5,1686.2
5470,285.71,703.3,306.47,389.5,1684.98
5471,285.71,704.52,307.69,388.28,1686.2
5472,285.71,705.74,307.69,388.28,1687.42
5473,285.71,704.52,306.47,389.5,1686.2
5474,285.71,704.52,306.47,389.5,1686.2
5475,285.71,704.52,307.69,388.28,1686.2
5476,284.49,704.52,307.69,389.5,1686.2
5477,285.71,704.52,307.69,389.5,1687.42
5478,286.94,704.52,307.69,387.06,1686.21
5479,285.71,704.52,307.69,388.28,1686.2
5480,284.49,705.74,307.69,388.28,1686.2
5481,284.49,705.74,306.47,385.84,1682.54
5482,284.49,705.74,307.69,387.06,1684.98
5483,285.71,705.74,307.69,389.5,1688.64
5484,285.71,704.52,307.69,388.28,1686.2
5485,285.71,705.74,308.91,387.06,1687.42
5486,284.49,705.74,307.69,387.06,1684.98
5487,285.71,706.96,307.69,387.06,1687.42
5488,286.94,703.3,307.69,390.72,1688.65
5489,285.71,704.52,307.69,390.72,1688.64
5490,285.71,703.3,307.69,389.5,1686.2
5491,286.94,703.3,307.69,389.5,1687.43
5492,285.71,703.3,307.69,390.72,1687.42
5493,285.71,704.52,307.69,391.94,1689.86
5494,286.94,702.08,307.69,391.94,1688.65
5495,286.94,703.3,307.69,390.72,1688.65
5496,285.71,704.52,307.69,390.72,1688.64
5497,286.94,702.08,306.47,391.94,1687.43
5498,285.71,705.74,306.47,388.28,1686.2
5499,285.71,703.3,306.47,390.72,1686.2
5500,285.71,703.3,306.47,390.72,1686.2
5501,286.94,703.3,305.25,390.72,1686.21
5502,285.71,704.52,307.69,389.5,1687.42
5503,285.71,703.3,306.47,390.72,1686.2
5504,286.94,703.3,306.47,389.5,1686.21
5505,286.94,703.3,306.47,389.5,1686.21
5506,286.94,704.52,306.47,388.28,1686.21
5507,285.71,703.3,306.47,390.72,1686.2
5508,286.94,704.52,307.69,389.5,1688.65
5509,286.94,704.52,307.69,389.5,1688.65
5510,285.71,704.52,306.47,391.94,1688.64
5511,285.71,703.3,307.69,389.5,1686.2
5512,286.94,703.3,307.69,390.72,1688.65
5513,285.71,703.3,307.69,390.72,1687.42
5514,285.71,704.52,306.47,389.5,1686.2
5515,285.71,704.52,307.69,388.28,1686.2
5516,285.71,704.52,307.69,390.72,1688.64
5517,285.71,704.52,307.69,390.72,1688.64
5518,285.71,703.3,307.69,390.72,1687.42
5519,285.71,705.74,306.47,390.72,1688.64
5520,286.94,704.52,307.69,391.94,1691.09
5521,285.71,704.52,307.69,390.72,1688.64
5522,285.71,704.52,306.47,389.5,1686.2
5523,285.71,704.52,307.69,389.5,1687.42
5524,285.71,702.08,306.47,390.72,1684.98
5525,286.94,704.52,306.47,388.28,1686.21
5526,286.94,705.74,308.91,390.72,1692.31
5527,285.71,704.52,307.69,390.72,1688.64
5528,285.71,704.52,307.69,390.72,1688.64
5529,285.71,704.52,307.69,388.28,1686.2
5530,285.71,704.52,308.91,390.72,1689.86
5531,285.71,704.52,307.69,390.72,1688.64
5532,285.71,704.52,307.69,390.72,1688.64
5533,284.49,705.74,308.91,385.84,1684.98
5534,284.49,704.52,307.69,389.5,1686.2
5535,285.71,703.3,307.69,388.28,1684.98
5536,285.71,704.52,308.91,388.28,1687.42
5537,285.71,704.52,307.69,389.5,1687.42
5538,285.71,704.52,307.69,389.5,1687.42
5539,285.71,705.74,308.91,388.28,1688.64
5540,285.71,704.52,308.91,390.72,1689.86
5541,285.71,705.74,306.47,389.5,1687.42
5542,285.71,704.52,307.69,389.5,1687.42
5543,285.71,704.52,308.91,389.5,1688.64
5544,286.94,706.96,307.69,390.72,1692.31
5545,286.94,704.52,308.91,389.5,1689.87
5546,285.71,705.74,307.69,389.5,1688.64
5547,285.71,706.96,307.69,388.28,1688.64
5548,285.71,703.3,307.69,389.5,1686.2
5549,286.94,703.3,307.69,390.72,1688.65
5550,285.71,705.74,307.69,388.28,1687.42
5551,285.71,705.74,307.69,389.5,1688.64
5552,285.71,704.52,307.69,388.28,1686.2
5553,285.71,704.52,307.69,389.5,1687.42
5554,285.71,703.3,306.47,389.5,1684.98
5555,285.71,703.3,306.47,389.5,1684.98
5556,286.94,704.52,308.91,390.72,1691.09
5557,286.94,705.74,307.69,389.5,1689.87
5558,286.94,704.52,307.69,390.72,1689.87
5559,286.94,703.3,307.69,388.28,1686.21
5560,285.71,704.52,307.69,389.5,1687.42
5561,286.94,704.52,307.69,389.5,1688.65
5562,286.94,705.74,308.91,388.28,1689.87
5563,285.71,704.52,308.91,388.28,1687.42
5564,285.71,705.74,307.69,389.5,1688.64
5565,284.49,704.52,307.69,389.5,1686.2
5566,285.71,703.3,307.69,388.28,1684.98
5567,285.71,704.52,307.69,389.5,1687.42
5568,285.71,704.52,307.69,390.72,1688.64
5569,286.94,703.3,307.69,389.5,1687.43
5570,285.71,704.52,307.69,389.5,1687.42
5571,285.71,704.52,307.69,389.5,1687.42
5572,285.71,703.3,307.69,389.5,1686.2
5573,286.94,704.52,307.69,389.5,1688.65
5574,285.71,705.74,308.91,389.5,1689.86
5575,285.71,705.74,308.91,388.28,1688.64
5576,286.94,704.52,307.69,389.5,1688.65
5577,285.71,705.74,307.69,389.5,1688.64
5578,286.94,704.52,306.47,389.5,1687.43
5579,286.94,703.3,307.69,390.72,1688.65
5580,286.94,705.74,307.69,390.72,1691.09
5581,285.71,705.74,307.69,390.72,1689.86
5582,286.94,704.52,307.69,390.72,1689.87
5583,285.71,704.52,308.91,389.5,1688.64
5584,285.71,706.96,308.91,388.28,1689.86
5585,285.71,704.52,307.69,389.5,1687.42
5586,285.71,705.74,308.91,389.5,1689.86
5587,285.71,706.96,308.91,389.5,1691.08
5588,285.71,705.74,307.69,390.72,1689.86
5589,285.71,704.52,308.91,389.5,1688.64
5590,285.71,704.52,308.91,389.5,1688.64
5591,285.71,704.52,308.91,390.72,1689.86
5592,285.71,704.52,307.69,388.28,1686.2
5593,286.94,705.74,308.91,389.5,1691.09
5594,286.94,704.52,308.91,391.94,1692.31
5595,285.71,705.74,307.69,390.72,1689.86
5596,286.94,704.52,307.69,390.72,1689.87
5597,286.94,703.3,307.69,389.5,1687.43
5598,285.71,705.74,307.69,390.72,1689.86
5599,286.94,703.3,308.91,390.72,1689.87
5600,286.94,704.52,310.13,389.5,1691.09
5601,285.71,704.52,307.69,390.72,1688.64
5602,286.94,703.3,308.91,389.5,1688.65
5603,286.94,704.52,307.69,389.5,1688.65
5604,286.94,704.52,308.91,391.94,1692.31
5605,285.71,704.52,308.91,391.94,1691.08
5606,286.94,704.52,308.91,390.72,1691.09
5607,285.71,705.74,308.91,390.72,1691.08
5608,285.71,705.74,308.91,390.72,1691.08
5609,286.94,703.3,307.69,390.72,1688.65
5610,285.71,705.74,308.91,390.72,1691.08
5611,285.71,705.74,308.91,391.94,1692.3
5612,285.71,704.52,308.91,390.72,1689.86
5613,286.94,705.74,308.91,390.72,1692.31
5614,285.71,706.96,310.13,389.5,1692.3
5615,286.94,705.74,308.91,390.72,1692.31
5616,286.94,704.52,307.69,391.94,1691.09
5617,286.94,705.74,308.91,389.5,1691.09
5618,286.94,704.52,307.69,393.16,1692.31
5619,285.71,704.52,308.91,391.94,1691.08
5620,286.94,704.52,308.91,389.5,1689.87
5621,286.94,704.52,307.69,391.94,1691.09
5622,286.94,708.18,308.91,387.06,1691.09
5623,285.71,706.96,311.36,388.28,1692.31
5624,285.71,706.96,310.13,389.5,1692.3
5625,285.71,706.96,308.91,390.72,1692.3
5626,286.94,704.52,308.91,388.28,1688.65
5627,286.94,704.52,308.91,389.5,1689.87
5628,285.71,704.52,308.91,390.72,1689.86
5629,286.94,704.52,308.91,389.5,1689.87
5630,288.16,705.74,307.69,390.72,1692.31
5631,285.71,704.52,308.91,391.94,1691.08
5632,285.71,705.74,308.91,391.94,1692.3
5633,286.94,704.52,307.69,389.5,1688.65
5634,286.94,705.74,308.91,389.5,1691.09
5635,285.71,705.74,308.91,390.72,1691.08
5636,285.71,705.74,310.13,388.28,1689.86
5637,286.94,705.74,308.91,393.16,1694.75
5638,286.94,705.74,307.69,391.94,1692.31
5639,286.94,704.52,307.69,390.72,1689.87
5640,286.94,705.74,307.69,390.72,1691.09
5641,286.94,705.74,308.91,391.94,1693.53
5642,286.94,703.3,308.91,393.16,1692.31
5643,288.16,704.52,308.91,391.94,1693.53
5644,286.94,705.74,308.91,391.94,1693.53
5645,286.94,704.52,307.69,390.72,1689.87
5646,288.16,703.3,307.69,391.94,1691.09
5647,286.94,705.74,307.69,391.94,1692.31
5648,286.94,705.74,307.69,393.16,1693.53
5649,286.94,704.52,307.69,391.94,1691.09
5650,288.16,704.52,308.91,390.72,1692.31
5651,286.94,704.52,308.91,391.94,1692.31
5652,285.71,704.52,307.69,393.16,1691.08
5653,288.16,705.74,307.69,391.94,1693.53
5654,288.16,704.52,307.69,391.94,1692.31
5655,286.94,704.52,307.69,393.16,1692.31
5656,286.94,703.3,308.91,390.72,1689.87
5657,286.94,704.52,308.91,390.72,1691.09
5658,288.16,704.52,307.69,391.94,1692.31
5659,288.16,704.52,307.69,391.94,1692.31
5660,288.16,704.52,308.91,390.72,1692.31
5661,286.94,704.52,307.69,393.16,1692.31
5662,286.94,704.52,306.47,393.16,1691.09
5663,288.16,704.52,308.91,390.72,1692.31
5664,288.16,704.52,308.91,394.38,1695.97
5665,288.16,704.52,307.69,393.16,1693.53
5666,288.16,704.52,307.69,393.16,1693.53
5667,288.16,704.52,308.91,391.94,1693.53
5668,288.16,705.74,307.69,393.16,1694.75
5669,289.38,703.3,307.69,391.94,1692.31
5670,288.16,704.52,306.47,391.94,1691.09
5671,288.16,704.52,308.91,393.16,1694.75
5672,286.94,704.52,307.69,394.38,1693.53
5673,286.94,708.18,310.13,389.5,1694.75
5674,285.71,708.18,310.13,389.5,1693.52
5675,285.71,708.18,308.91,390.72,1693.52
5676,285.71,705.74,310.13,389.5,1691.08
5677,285.71,708.18,310.13,390.72,1694.74
5678,285.71,708.18,308.91,389.5,1692.3
5679,285.71,706.96,308.91,390.72,1692.3
5680,285.71,708.18,310.13,388.28,1692.3
5681,284.49,708.18,310.13,389.5,1692.3
5682,285.71,705.74,308.91,389.5,1689.86
5683,285.71,706.96,310.13,389.5,1692.3
5684,285.71,708.18,311.36,389.5,1694.75
5685,284.49,704.52,307.69,394.38,1691.08
5686,286.94,704.52,307.69,391.94,1691.09
5687,286.94,704.52,308.91,391.94,1692.31
5688,286.94,704.52,307.69,393.16,1692.31
5689,286.94,704.52,308.91,393.16,1693.53
5690,286.94,705.74,308.91,393.16,1694.75
5691,286.94,704.52,307.69,393.16,1692.31
5692,286.94,704.52,307.69,393.16,1692.31
5693,286.94,704.52,307.69,391.94,1691.09
5694,288.16,705.74,307.69,390.72,1692.31
5695,286.94,705.74,307.69,393.16,1693.53
5696,288.16,704.52,308.91,391.94,1693.53
5697,286.94,704.52,308.91,391.94,1692.31
5698,288.16,705.74,308.91,391.94,1694.75
5699,285.71,706.96,310.13,388.28,1691.08
5700,285.71,706.96,308.91,388.28,1689.86
5701,284.49,706.96,308.91,389.5,1689.86
5702,284.49,708.18,311.36,390.72,1694.75
5703,285.71,706.96,310.13,389.5,1692.3
5704,285.71,708.18,310.13,389.5,1693.52
5705,288.16,704.52,306.47,393.16,1692.31
5706,288.16,704.52,307.69,391.94,1692.31
5707,286.94,705.74,308.91,391.94,1693.53
5708,286.94,705.74,308.91,393.16,1694.75
5709,286.94,704.52,307.69,393.16,1692.31
5710,286.94,704.52,307.69,391.94,1691.09
5711,286.94,705.74,307.69,391.94,1692.31
5712,286.94,704.52,307.69,391.94,1691.09
5713,286.94,704.52,307.69,393.16,1692.31
5714,288.16,706.96,308.91,390.72,1694.75
5715,286.94,706.96,308.91,391.94,1694.75
5716,285.71,706.96,310.13,390.72,1693.52
5717,285.71,706.96,310.13,388.28,1691.08
5718,286.94,706.96,308.91,390.72,1693.53
5719,285.71,705.74,308.91,391.94,1692.3
5720,286.94,705.74,308.91,390.72,1692.31
5721,284.49,708.18,310.13,389.5,1692.3
5722,285.71,708.18,310.13,390.72,1694.74
5723,285.71,706.96,310.13,389.5,1692.3
5724,285.71,705.74,308.91,391.94,1692.3
5725,285.71,706.96,308.91,391.94,1693.52
5726,286.94,705.74,308.91,391.94,1693.53
5727,286.94,708.18,310.13,390.72,1695.97
5728,285.71,708.18,311.36,390.72,1695.97
5729,285.71,708.18,310.13,390.72,1694.74
5730,285.71,706.96,310.13,389.5,1692.3
5731,285.71,708.18,311.36,389.5,1694.75
5732,285.71,708.18,310.13,390.72,1694.74
5733,285.71,706.96,310.13,389.5,1692.3
5734,285.71,706.96,310.13,388.28,1691.08
5735,285.71,708.18,311.36,390.72,1695.97
5736,285.71,705.74,308.91,389.5,1689.86
5737,285.71,705.74,310.13,389.5,1691.08
5738,285.71,708.18,310.13,389.5,1693.52
5739,285.71,706.96,310.13,389.5,1692.3
5740,285.71,706.96,310.13,390.72,1693.52
5741,284.49,708.18,311.36,388.28,1692.31
5742,285.71,708.18,310.13,390.72,1694.74
5743,285.71,706.96,310.13,389.5,1692.3
5744,285.71,708.18,311.36,390.72,1695.97
5745,285.71,708.18,311.36,391.94,1697.19
5746,285.71,708.18,311.36,390.72,1695.97
5747,286.94,706.96,311.36,389.5,1694.76
5748,285.71,706.96,310.13,389.5,1692.3
5749,286.94,706.96,310.13,391.94,1695.97
5750,286.94,706.96,308.91,391.94,1694.75
5751,286.94,706.96,311.36,390.72,1695.98
5752,285.71,706.96,310.13,390.72,1693.52
5753,285.71,708.18,310.13,390.72,1694.74
5754,286.94,706.96,310.13,389.5,1693.53
5755,286.94,708.18,308.91,388.28,1692.31
5756,285.71,708.18,310.13,389.5,1693.52
5757,286.94,708.18,311.36,389.5,1695.98
5758,286.94,708.18,311.36,389.5,1695.98
5759,285.71,708.18,308.91,390.72,1693.52
5760,286.94,706.96,310.13,388.28,1692.31
5761,285.71,706.96,308.91,390.72,1692.3
5762,285.71,708.18,311.36,391.94,1697.19
5763,286.94,706.96,310.13,390.72,1694.75
5764,286.94,706.96,311.36,390.72,1695.98
5765,286.94,706.96,310.13,390.72,1694.75
5766,285.71,708.18,311.36,390.72,1695.97
5767,286.94,705.74,310.13,390.72,1693.53
5768,286.94,708.18,311.36,390.72,1697.2
5769,286.94,708.18,311.36,390.72,1697.2
5770,286.94,706.96,310.13,390.72,1694.75
5771,285.71,708.18,311.36,391.94,1697.19
5772,285.71,708.18,310.13,389.5,1693.52
5773,286.94,705.74,310.13,389.5,1692.31
5774,285.71,706.96,307.69,393.16,1693.52
5775,286.94,706.96,310.13,391.94,1695.97
5776,286.94,706.96,308.91,393.16,1695.97
5777,286.94,705.74,308.91,391.94,1693.53
5778,286.94,706.96,310.13,390.72,1694.75
5779,286.94,705.74,310.13,391.94,1694.75
5780,285.71,708.18,310.13,389.5,1693.52
5781,286.94,708.18,311.36,390.72,1697.2
5782,285.71,708.18,310.13,391.94,1695.96
5783,285.71,708.18,310.13,390.72,1694.74
5784,285.71,706.96,311.36,388.28,1692.31
5785,286.94,706.96,310.13,390.72,1694.75
5786,285.71,708.18,311.36,389.5,1694.75
5787,286.94,706.96,310.13,391.94,1695.97
5788,286.94,705.74,310.13,393.16,1695.97
5789,286.94,706.96,308.91,391.94,1694.75
5790,286.94,705.74,310.13,390.72,1693.53
5791,288.16,705.74,308.91,390.72,1693.53
5792,286.94,708.18,310.13,391.94,1697.19
5793,286.94,708.18,308.91,391.94,1695.97
5794,286.94,705.74,310.13,391.94,1694.75
5795,286.94,706.96,310.13,393.16,1697.19
5796,285.71,706.96,310.13,391.94,1694.74
5797,288.16,705.74,310.13,391.94,1695.97
5798,288.16,706.96,311.36,391.94,1698.42
5799,286.94,708.18,310.13,393.16,1698.41
5800,286.94,706.96,310.13,391.94,1695.97
5801,286.94,705.74,310.13,391.94,1694.75
5802,285.71,708.18,312.58,391.94,1698.41
5803,285.71,706.96,310.13,391.94,1694.74
5804,286.94,706.96,310.13,390.72,1694.75
5805,286.94,706.96,311.36,390.72,1695.98
5806,286.94,706.96,310.13,393.16,1697.19
5807,288.16,706.96,310.13,391.94,1697.19
5808,286.94,708.18,311.36,390.72,1697.2
5809,285.71,708.18,312.58,389.5,1695.97
5810,285.71,708.18,311.36,389.5,1694.75
5811,286.94,708.18,311.36,389.5,1695.98
5812,285.71,708.18,311.36,389.5,1694.75
5813,285.71,709.4,311.36,390.72,1697.19
5814,285.71,708.18,311.36,389.5,1694.75
5815,285.71,706.96,311.36,389.5,1693.53
5816,285.71,708.18,310.13,390.72,1694.74
5817,285.71,708.18,310.13,391.94,1695.96
5818,285.71,708.18,311.36,390.72,1695.97
5819,285.71,708.18,311.36,391.94,1697.19
5820,285.71,706.96,311.36,390.72,1694.75
5821,284.49,706.96,311.36,389.5,1692.31
5822,285.71,706.96,310.13,391.94,1694.74
5823,286.94,706.96,310.13,391.94,1695.97
5824,286.94,706.96,311.36,390.72,1695.98
5825,286.94,706.96,311.36,389.5,1694.76
5826,285.71,708.18,311.36,390.72,1695.97
5827,288.16,705.74,308.91,391.94,1694.75
5828,286.94,705.74,310.13,393.16,1695.97
5829,286.94,705.74,310.13,394.38,1697.19
5830,286.94,705.74,310.13,393.16,1695.97
5831,286.94,705.74,311.36,391.94,1695.98
5832,286.94,705.74,308.91,394.38,1695.97
5833,286.94,706.96,310.13,393.16,1697.19
5834,285.71,706.96,310.13,390.72,1693.52
5835,284.49,709.4,312.58,390.72,1697.19
5836,286.94,705.74,310.13,393.16,1695.97
5837,286.94,705.74,311.36,393.16,1697.2
5838,286.94,706.96,310.13,393.16,1697.19
5839,286.94,706.96,310.13,394.38,1698.41
5840,286.94,705.74,310.13,394.38,1697.19
5841,288.16,704.52,308.91,393.16,1694.75
5842,286.94,706.96,311.36,393.16,1698.42
5843,288.16,705.74,310.13,393.16,1697.19
5844,288.16,705.74,310.13,393.16,1697.19
5845,288.16,706.96,310.13,394.38,1699.63
5846,286.94,704.52,310.13,394.38,1695.97
5847,286.94,705.74,310.13,393.16,1695.97
5848,288.16,706.96,311.36,393.16,1699.64
5849,286.94,706.96,310.13,393.16,1697.19
5850,286.94,705.74,310.13,394.38,1697.19
5851,288.16,705.74,310.13,393.16,1697.19
5852,286.94,705.74,310.13,393.16,1695.97
5853,286.94,705.74,310.13,394.38,1697.19
5854,286.94,706.96,310.13,391.94,1695.97
5855,286.94,706.96,311.36,391.94,1697.2
5856,288.16,706.96,310.13,394.38,1699.63
5857,286.94,706.96,310.13,393.16,1697.19
5858,288.16,706.96,310.13,394.38,1699.63
5859,286.94,705.74,310.13,394.38,1697.19
5860,286.94,705.74,310.13,393.16,1695.97
5861,288.16,706.96,310.13,393.16,1698.41
5862,286.94,706.96,310.13,394.38,1698.41
5863,288.16,706.96,310.13,394.38,1699.63
5864,288.16,705.74,310.13,393.16,1697.19
5865,285.71,708.18,311.36,389.5,1694.75
5866,285.71,708.18,311.36,390.72,1695.97
5867,286.94,708.18,311.36,389.5,1695.98
